USPS    GEOID   ANSICODE        NAME    POP10   HU10    ALAND   AWATER  ALAND_SQMI      AWATER_SQMI     INTPTLAT        INTPTLONG                                                                                                    
GA      13047   00353230        Catoosa County  63942   26606   419990951       779612       162.159           0.301     34.899393       -85.137353                                                                                          
GA      13049   00357747        Charlton County 12171   4475    2003553604      22786057             773.576           8.798     30.779904       -82.139644                                                                                       
GA      13051   01694477        Chatham County  265128  119323  1104465640      533085725            426.437         205.826     31.974755       -81.091768                                                                                    
GA      13053   00351012        Chattahoochee County    11267   3376    644223521       6292717      248.736           2.430     32.347445       -84.788021                                                                                    
GA      13055   00352213        Chattooga County        26015   10977   811541767       570807       313.338           0.220     34.474178       -85.345289                                                                                        
GA      13057   01685718        Cherokee County 214346  82360   1092129613      32974694             421.674          12.732     34.244317       -84.475057                                                                                     
GA      13059   01672699        Clarke County   116714  51068   308727523       4752204      119.200           1.835     33.952234       -83.367130                                                                                         
GA      13061   00344805        Clay County     3183    2102    506035709       56598884             195.381          21.853     31.619831       -84.992583                                                                                             
GA      13063   01672399        Clayton County  259424  104705  366664243       7152613      141.570           2.762     33.552242       -84.412977                                                                                       
GA      13065   00351285        Clinch County   6798    3007    2072566618      61565598             800.222          23.771     30.917653       -82.702614                                                                                          
GA      13067   01686112        Cobb County     688078  286490  879428364       12868473             339.549           4.969     33.939940       -84.574166                                                                                         
GA      13069   00347456        Coffee County   42356   17061   1489494986      71361932             575.097          27.553     31.549245       -82.844938                                                                                        
GA      13071   00343936        Colquitt County 45498   18311   1409350694      32337972             544.153          12.486     31.189758       -83.769741                                                                                      
GA      13073   00348865        Columbia County 124053  48626   751329062       45363096             290.090          17.515     33.550556       -82.251342                                                                                      
GA      13075   00343878        Cook County     17212   7287    588345665       15647080             227.162           6.041     31.152935       -83.429551                                                                                            
GA      13077   00326666        Coweta County   127317  50171   1141905439      12754711             440.892           4.925     33.352897       -84.762138                                                                                       
GA      13079   00342918        Crawford County 12630   5292    841456435       4054558      324.888           1.565     32.709446       -83.979182                                                                                         
GA      13081   00351607        Crisp County    23439   10734   705987965       21672328             272.583           8.368     31.914753       -83.753338                                                                                          
GA      13083   00347465        Dade County     16633   7305    450609395       463485       173.981           0.179     34.852424       -85.506201                                                                                              
GA      13085   00351312        Dawson County   22330   10425   546046104       9269206      210.830           3.579     34.442842       -84.173284                                                                                          
GA      13087   00352234        Decatur County  27842   12125   1546584607      67412720             597.140          26.028     30.877961       -84.577744                                                                                       
GA      13089   01687424        DeKalb County   691893  304968  693033963       9220158      267.582           3.560     33.770661       -84.226343                                                                                        
GA      13091   00348116        Dodge County    21796   9857    1284348917      18709412             495.890           7.224     32.160656       -83.156818                                                                                          
GA      13093   00351608        Dooly County    14918   6328    1015120132      13841107             391.940           5.344     32.151995       -83.807167                                                                                          
GA      13095   00351259        Dougherty County        94565   40801   851299438       15395037             328.689           5.944     31.535068       -84.214444                                                                                      
GA      13097   01686467        Douglas County  132403  51672   518170971       2484238      200.067           0.959     33.699317       -84.765944                                                                                        
GA      13099   00345041        Early County    11008   4975    1327612162      9717191      512.594           3.752     31.324191       -84.906723                                                                                           
GA      13101   00348092        Echols County   4034    1558    1074571687      15087403             414.894           5.825     30.708500       -82.836132                                                                                          
GA      13103   00350219        Effingham County        52250   19884   1237236175      13547899             477.700           5.231     32.361711       -81.343337                                                                                     
GA      13105   00347828        Elbert County   20166   9583    909228765       59986806             351.055          23.161     34.115017       -82.842057                                                                                          
GA      13107   00347508        Emanuel County  22598   9968    1762755669      24806585             680.604           9.578     32.591100       -82.299763                                                                                        
GA      13109   00345923        Evans County    11000   4664    473586453       10403527             182.853           4.017     32.151902       -81.887618                                                                                           
GA      13111   00351094        Fannin County   23682   16207   1001608266      13564152             386.723           5.237     34.863837       -84.319287                                                                                        
GA      13113   01687740        Fayette County  106567  40793   503344101       12896707             194.342           4.979     33.412717       -84.493941                                                                                       
GA      13115   00353665        Floyd County    96317   40551   1320662374      22156077             509.911           8.555     34.263677       -85.213730                                                                                         
GA      13117   01673358        Forsyth County  175511  64052   580210822       59946531             224.021          23.145     34.225143       -84.127336                                                                                       
GA      13119   00349324        Franklin County 22084   10553   677273046       12832270             261.497           4.955     34.375155       -83.227290                                                                                       
GA      13121   01694833        Fulton County   920581  437105  1363977166      19917366             526.635           7.690     33.790034       -84.468182                                                                                      
GA      13123   00351260        Gilmer County   28292   16564   1104733530      12189698             426.540           4.706     34.690541       -84.453984                                                                                        
GA      13125   00345642        Glascock County 3082    1519    372283969       1847855      143.740           0.713     33.227491       -82.606913                                                                                          
GA      13127   01671513        Glynn County    79626   40716   1087155362      428629840            419.753         165.495     31.212746       -81.496517                                                                                        
GA      13129   00356672        Gordon County   55186   22278   921538864       5787657      355.808           2.235     34.509667       -84.873862                                                                                          
GA      13131   00351261        Grady County    25011   10760   1177219063      14859042             454.527           5.737     30.875863       -84.244772                                                                                         
GA      13133   00348672        Greene County   15994   8688    1003453171      48628232             387.435          18.775     33.576836       -83.167103                                                                                         
GA      13135   01688166        Gwinnett County 805321  291547  1114687261      16555611             430.383           6.392     33.959101       -84.022938                                                                                    
GA      13137   00351383        Habersham County        43041   18146   716752092       5919798      276.740           2.286     34.635108       -83.526406                                                                                       
GA      13139   01686953        Hall County     179684  68825   1017300166      94568081             392.782          36.513     34.317588       -83.818497                                                                                         
GA      13141   00348209        Hancock County  9429    5360    1222061286      17715202             471.841           6.840     33.269220       -83.000465                                                                                         
GA      13143   00350637        Haralson County 28780   12287   730804051       2616008      282.165           1.010     33.795165       -85.220062                                                                                        
GA      13145   00326700        Harris County   32024   13397   1201414214      23536240             463.869           9.087     32.731549       -84.912432                                                                                        
GA      13147   01687995        Hart County     25213   13007   601897046       63595058             232.394          24.554     34.348733       -82.963290                                                                                           
GA      13149   00347067        Heard County    11834   5148    766714528       13116455             296.030           5.064     33.290968       -85.139594                                                                                           
GA      13151   01671894        Henry County    203922  76533   834304554       11447521             322.127           4.420     33.452881       -84.154440                                                                                         
GA      13153   01671693        Houston County  139900  58325   972645761       11344823             375.541           4.380     32.458381       -83.662856                                                                                       
GA      13155   00352302        Irwin County    9538    4033    917743923       21807567             354.343           8.420     31.604306       -83.277037                                                                                            
GA      13157   00349570        Jackson County  60485   23752   879722928       8900197      339.663           3.436     34.134157       -83.565133                                                                                         
GA      13159   00346144        Jasper County   13900   6153    953542690       13725963             368.165           5.300     33.314905       -83.687892                                                                                          
GA      13161   01687999        Jeff Davis County       15068   6488    856613114       12063799             330.740           4.658     31.811615       -82.636825                                                                                      
GA      13163   00345714        Jefferson County        16930   7298    1363589314      8241842      526.485           3.182     33.051874       -82.419050                                                                                       
GA      13165   00342985        Jenkins County  8340    4221    899448996       13452255             347.279           5.194     32.794563       -81.971524                                                                                          
GA      13167   00346664        Johnson County  9980    4120    784793399       9278578      303.010           3.582     32.689831       -82.661354                                                                                           
GA      13169   00345367        Jones County    28669   11688   1020281755      3842707      393.933           1.484     33.020226       -83.562339                                                                                          
GA      13171   00326713        Lamar County    18317   7474    475262611       6046031      183.500           2.334     33.074460       -84.146721                                                                                            
GA      13173   00348102        Lanier County   10078   4249    479824426       37625302             185.261          14.527     31.038197       -83.063164                                                                                          
GA      13175   00346568        Laurens County  48434   21368   2090886200      28942290             807.296          11.175     32.393220       -82.926317                                                                                       
GA      13177   00343390        Lee County      28298   10276   921475641       15407913             355.784           5.949     31.818419       -84.146681                                                                                            
GA      13179   00357095        Liberty County  63453   26731   1268578765      291960039            489.801         112.726     31.807244       -81.457969                                                                                      
GA      13181   01688000        Lincoln County  7996    4786    544880697       121517149            210.380          46.918     33.792151       -82.448299                                                                                         
GA      13183   00326719        Long County     14464   6039    1036755278      9116399      400.293           3.520     31.749563       -81.742870                                                                                            
GA      13185   00326720        Lowndes County  109233  43921   1284805506      37578770             496.066          14.509     30.833680       -83.268967                                                                                      
GA      13187   00357196        Lumpkin County  29966   12925   732793111       3273378      282.933           1.264     34.568149       -83.998827                                                                                         
GA      13189   00348794        McDuffie County 21875   9319    666820495       23120857             257.461           8.927     33.482464       -82.473188                                                                                        
GA      13191   00356886        McIntosh County 14333   9220    1098929183      387447582            424.299         149.594     31.482978       -81.370199                                                                                      
GA      13193   00346957        Macon County    14740   6136    1037654091      13859159             400.641           5.351     32.366216       -84.052162                                                                                          
GA      13195   01688004        Madison County  28120   11784   731181736       8487230      282.311           3.277     34.128485       -83.203637                                                                                         
GA      13197   00344107        Marion County   8742    4156    947944161       3825422      366.003           1.477     32.359538       -84.529561                                                                                            
GA      13199   00346892        Meriwether County       21992   9957    1298161653      10834104             501.223           4.183     33.030220       -84.663279                                                                                     
GA      13201   00344088        Miller County   6125    2791    731466754       3216381      282.421           1.242     31.162908       -84.730386                                                                                            
GA      13205   00343645        Mitchell County 23498   8996    1326293194      4504169      512.085           1.739     31.228940       -84.192407                                                                                        
GA      13207   00343073        Monroe County   26424   10710   1024750743      5575307      395.658           2.153     33.017435       -83.922938                                                                                         
GA      13209   00352276        Montgomery County       9123    3921    620362830       13388730             239.523           5.169     32.172108       -82.533349                                                                                       
GA      13211   00346008        Morgan County   17868   7472    899630975       18832334             347.349           7.271     33.593732       -83.492324                                                                                          
GA      13213   01688005        Murray County   39628   15979   892163642       5688079      344.466           2.196     34.797097       -84.737990                                                                                          
GA      13215   00357428        Muscogee County 189885  82690   560435436       11968740             216.385           4.621     32.510197       -84.874946                                                                                      
GA      13217   01673547        Newton County   99958   38342   704894510       18224766             272.161           7.037     33.544045       -83.855189                                                                                         
GA      13219   00356774        Oconee County   32808   12383   477308229       5393182      184.290           2.082     33.834125       -83.437728                                                                                          
GA      13221   00351262        Oglethorpe County       14899   6484    1137034709      7839225      439.012           3.027     33.866806       -83.074081                                                                                      
GA      13223   00349912        Paulding County 142324  52130   808643215       5498097      312.219           2.123     33.920903       -84.866979                                                                                       
GA      13225   00343153        Peach County    27695   11050   389190656       2676298      150.267           1.033     32.571324       -83.831978                                                                                           
GA      13227   01673011        Pickens County  29431   13692   601025731       1695924      232.057           0.655     34.456621       -84.490256                                                                                         
GA      13229   00349086        Pierce County   18758   7986    819714945       69246241             316.494          26.736     31.353988       -82.210427                                                                                          
GA      13231   00346482        Pike County     17869   6820    559659405       8596833      216.086           3.319     33.090768       -84.386627                                                                                             
GA      13233   00343585        Polk County     41475   16908   803754838       4686006      310.331           1.809     33.995961       -85.186826                                                                                            
GA      13235   00347593        Pulaski County  12010   5151    644987096       5634982      249.031           2.176     32.238794       -83.481855                                                                                          
GA      13237   00347246        Putnam County   21218   12804   892610760       41562906             344.639          16.048     33.321060       -83.371790                                                                                         
GA      13239   00350547        Quitman County  2513    2047    391703085       24158294             151.237           9.328     31.861487       -85.009317                                                                                          
GA      13241   00351489        Rabun County    16276   12313   958276574       17845339             369.993           6.890     34.883026       -83.404735                                                                                          
GA      13243   00352242        Randolph County 7719    4153    1109126837      6830057      428.236           2.637     31.762651       -84.752311                                                                                         
GA      13245   00358024        Richmond County 200549  86331   840000029       11046882             324.326           4.265     33.361487       -82.074998                                                                                      
GA      13247   00357592        Rockdale County 85215   33272   336161686       5969943      129.793           2.305     33.652081       -84.026370                                                                                        
GA      13249   00344129        Schley County   5010    2208    432283853       2376378      166.906           0.918     32.263441       -84.322724                                                                                            
GA      13251   00350204        Screven County  14593   6739    1670803650      27889028             645.101          10.768     32.744751       -81.617585                                                                                        
GA      13253   00351263        Seminole County 8729    4797    609232736       55244218             235.226          21.330     30.933894       -84.867592                                                                                         
GA      13255   00353055        Spalding County 64073   26777   508851760       8084983      196.469           3.122     33.262389       -84.286067                                                                                        
GA      13257   00350028        Stephens County 26175   12662   463948106       13121977             179.131           5.066     34.552914       -83.290216                                                                                       
GA      13259   00347360        Stewart County  6058    2383    1188113818      12636841             458.733           4.879     32.073225       -84.834912                                                                                         
GA      13261   00343504        Sumter County   32819   13909   1250179595      25787952             482.697           9.957     32.042203       -84.204283                                                                                        
GA      13263   00326757        Talbot County   6865    3399    1013691766      8737087      391.389           3.373     32.704603       -84.530029                                                                                           
GA      13265   00347654        Taliaferro County       1717    1015    504031776       1915723      194.608           0.740     33.559314       -82.875208                                                                                        
GA      13267   00347445        Tattnall County 25520   9966    1241648097      23169438             479.403           8.946     32.043768       -82.059208                                                                                       
GA      13269   00344156        Taylor County   8906    4563    975612230       7803620      376.686           3.013     32.554667       -84.251426                                                                                            
GA      13271   00356958        Telfair County  16500   7297    1132610545      17366962             437.303           6.705     31.913639       -82.931062                                                                                        
GA      13273   00352238        Terrell County  9315    4080    868783601       5863427      335.439           2.264     31.777191       -84.439446                                                                                           
GA      13275   00343835        Thomas County   44720   20177   1410495980      19742306             544.596           7.623     30.864616       -83.919783                                                                                        
GA      13277   00344090        Tift County     40118   16434   670585617       25574884             258.915           9.875     31.457003       -83.525931                                                                                           
GA      13279   00345220        Toombs County   27223   12144   942767920       18098787             364.005           6.988     32.126698       -82.332071                                                                                         
GA      13281   00351252        Towns County    10471   7731    431395530       14037948             166.563           5.420     34.902650       -83.732158                                                                                           
GA      13283   00347505        Treutlen County 6885    2992    516536589       7805614      199.436           3.014     32.409586       -82.570882                                                                                          
GA      13285   01673298        Troup County    67044   28046   1072223976      82812028             413.988          31.974     33.034482       -85.028360                                                                                         
GA      13287   00343238        Turner County   8930    3841    739164599       11881250             285.393           4.587     31.718232       -83.628566                                                                                           
GA      13289   00345456        Twiggs County   9023    4235    928246376       10972021             358.398           4.236     32.665847       -83.425879                                                                                           
GA      13291   00353193        Union County    21356   14052   833785120       18333198             321.926           7.078     34.833770       -83.989573                                                                                          
GA      13293   00346759        Upson County    27153   12161   837697129       10663300             323.437           4.117     32.881837       -84.292281                                                                                          
GA      13295   00354216        Walker County   68756   30100   1156117093      1672680      446.379           0.646     34.735827       -85.305385                                                                                         
GA      13297   00351264        Walton County   83768   32435   843508113       11187622             325.680           4.320     33.782648       -83.734215                                                                                         
GA      13299   00357722        Ware County     36312   16326   2311462171      40215551             892.461          15.527     31.050881       -82.421507                                                                                          
GA      13301   00347777        Warren County   5834    2985    736328597       6189505      284.298           2.390     33.419169       -82.688012                                                                                            
GA      13303   00348428        Washington County       21187   9047    1757182927      15290061             678.452           5.904     32.971848       -82.798112                                                                                     
GA      13305   00350608        Wayne County    30099   12199   1662194319      18179669             641.777           7.019     31.547845       -81.912376                                                                                         
GA      13307   00352287        Webster County  2799    1523    541613654       2965859      209.118           1.145     32.046554       -84.553218                                                                                           
GA      13309   00351278        Wheeler County  7421    2625    765301286       12390103             295.484           4.784     32.109276       -82.738701                                                                                          
GA      13311   00326781        White County    27144   16062   623374958       3939977      240.686           1.521     34.643677       -83.743713                                                                                           
GA      13313   00353513        Whitfield County        102599  39899   752297142       1530155      290.464           0.591     34.801726       -84.968541                                                                                      
GA      13315   00345499        Wilcox County   9255    3510    978250169       11444222             377.705           4.419     31.962717       -83.438262                                                                                           
GA      13317   00351265        Wilkes County   10593   5158    1215973866      11924803             469.490           4.604     33.779040       -82.747922                                                                                         
GA      13319   00346824        Wilkinson County        9563    4487    1158522024      12022592             447.308           4.642     32.804321       -83.175587                                                                                       
GA      13321   00343365        Worth County    21679   9251    1478111101      10498400             570.702           4.053     31.551773       -83.849960                                                                                          
