USPS    GEOID   ANSICODE        NAME    POP10   HU10    ALAND   AWATER  ALAND_SQMI      AWATER_SQMI     INTPTLAT        INTPTLONG                                                                                                    
TN      47039   01639739        Decatur County  11757   6873    864654041       28588845             333.845          11.038     35.603422       -88.107384                                                                                         
TN      47041   01639738        DeKalb County   18723   9405    788253896       63816416             304.347          24.640     35.982220       -85.833596                                                                                          
TN      47043   01639740        Dickson County  49666   20820   1268824458      3688818      489.896           1.424     36.145533       -87.364155                                                                                        
TN      47045   01639741        Dyer County     38335   16703   1326920403      36780572             512.327          14.201     36.054196       -89.398306                                                                                          
TN      47047   01639742        Fayette County  38413   15669   1825386659      3762451      704.786           1.453     35.196993       -89.413803                                                                                        
TN      47049   01639743        Fentress County 17959   8961    1291399079      829338       498.612           0.320     36.376078       -84.932703                                                                                         
TN      47051   01639744        Franklin County 41052   18697   1436257485      54890094             554.542          21.193     35.155926       -86.099203                                                                                      
TN      47053   01639745        Gibson County   49683   21999   1561094821      2353199      602.742           0.909     35.991694       -88.933776                                                                                         
TN      47055   01639746        Giles County    29485   13844   1582292854      642569       610.927           0.248     35.202723       -87.035319                                                                                           
TN      47057   01648575        Grainger County 22657   10894   726751601       56614954             280.600          21.859     36.277463       -83.509493                                                                                       
TN      47059   01639747        Greene County   68831   32025   1611399661      5056718      622.165           1.952     36.178998       -82.847746                                                                                         
TN      47061   01639748        Grundy County   13703   6397    933778866       1522451      360.534           0.588     35.387273       -85.722188                                                                                           
TN      47063   01648576        Hamblen County  62544   26963   417450989       37877929             161.179          14.625     36.218397       -83.266071                                                                                        
TN      47065   01639749        Hamilton County 336463  151107  1404890184      86631783             542.431          33.449     35.159186       -85.202296                                                                                    
TN      47067   01648577        Hancock County  6819    3624    575858117       2984311      222.340           1.152     36.521420       -83.227453                                                                                           
TN      47069   01639750        Hardeman County 27253   10851   1729510170      6768412      667.768           2.613     35.218131       -88.989037                                                                                       
TN      47071   01639751        Hardin County   26026   13946   1495246952      49148746             577.318          18.976     35.201893       -88.185696                                                                                        
TN      47073   01639752        Hawkins County  56833   26870   1261259454      32691660             486.975          12.622     36.452206       -82.931386                                                                                       
TN      47075   01639753        Haywood County  18787   8315    1380753077      2457129      533.112           0.949     35.586690       -89.282536                                                                                         
TN      47077   01639754        Henderson County        27769   12776   1346982937      15049181             520.073           5.811     35.653994       -88.387674                                                                                     
TN      47079   01639755        Henry County    32330   17054   1455823082      81118140             562.096          31.320     36.325398       -88.300384                                                                                         
TN      47081   01639756        Hickman County  24690   10311   1586365395      332916       612.499           0.129     35.802396       -87.467114                                                                                         
TN      47083   01648578        Houston County  8426    4188    518739541       17322109             200.286           6.688     36.285777       -87.705605                                                                                          
TN      47085   01639757        Humphreys County        18538   8865    1375232049      66620771             530.980          25.722     36.040440       -87.790625                                                                                      
TN      47087   01639758        Jackson County  11638   5843    798545703       29019623             308.320          11.205     36.354242       -85.674182                                                                                         
TN      47089   01639759        Jefferson County        51407   23499   709858548       104186904            274.078          40.227     36.048479       -83.440966                                                                                     
TN      47091   01639760        Johnson County  18244   8956    773046157       11001626             298.475           4.248     36.453203       -81.861237                                                                                         
TN      47093   01639761        Knox County     432226  194949  1316271254      45715161             508.215          17.651     35.992726       -83.937721                                                                                        
TN      47095   01639762        Lake County     7832    2598    429379130       72802129             165.784          28.109     36.333905       -89.485536                                                                                             
TN      47097   01639763        Lauderdale County       27815   11256   1222453808      92173871             471.992          35.589     35.762951       -89.627732                                                                                    
TN      47099   01639764        Lawrence County 41869   18177   1598355330      2229584      617.128           0.861     35.220476       -87.396546                                                                                       
TN      47101   01639765        Lewis County    12161   5470    730608109       1031587      282.089           0.398     35.523244       -87.496983                                                                                            
TN      47103   01639766        Lincoln County  33361   15241   1477169515      990366       570.338           0.382     35.142532       -86.593388                                                                                         
TN      47105   01639767        Loudon County   48556   21725   593665426       47019542             229.216          18.154     35.737450       -84.316204                                                                                         
TN      47107   01639773        McMinn County   52266   23341   1114018337      5331264      430.125           2.058     35.424471       -84.619962                                                                                         
TN      47109   01639774        McNairy County  26075   11933   1457801922      1947871      562.860           0.752     35.175626       -88.564671                                                                                        
TN      47111   01639768        Macon County    22248   9861    795498380       246691       307.144           0.095     36.537838       -86.001231                                                                                             
TN      47113   01639769        Madison County  98294   41877   1442926509      3908964      557.117           1.509     35.606056       -88.833424                                                                                        
TN      47115   01639770        Marion County   28237   12954   1290227262      36501967             498.160          14.093     35.133422       -85.618399                                                                                        
TN      47117   01639771        Marshall County 30617   13119   972437127       1801806      375.460           0.696     35.468387       -86.765886                                                                                        
TN      47119   01639772        Maury County    80956   35254   1588021250      6319194      613.138           2.440     35.615696       -87.077763                                                                                          
TN      47121   01639775        Meigs County    11753   5628    505362806       56013385             195.122          21.627     35.503397       -84.823888                                                                                           
TN      47123   01639776        Monroe County   44519   20787   1646104693      44013070             635.565          16.994     35.447666       -84.249786                                                                                        
TN      47125   01639777        Montgomery County       172331  70098   1396461566      12050596             539.177           4.653     36.500354       -87.380887                                                                                   
TN      47127   01648579        Moore County    6362    2915    334684959       3093426      129.223           1.194     35.288888       -86.358684                                                                                             
TN      47129   01639778        Morgan County   21987   8920    1352440400      809723       522.180           0.313     36.138697       -84.639262                                                                                           
TN      47131   01639779        Obion County    31807   14659   1410839429      27916074             544.728          10.778     36.358175       -89.150175                                                                                         
TN      47133   01639780        Overton County  22083   10295   1122714642      3500016      433.483           1.351     36.344850       -85.283076                                                                                        
TN      47135   01639781        Perry County    7915    4599    1074148474      21084076             414.731           8.141     35.659785       -87.877027                                                                                           
TN      47137   01648580        Pickett County  5077    3462    422113383       29822854             162.979          11.515     36.559364       -85.075741                                                                                          
TN      47139   01639782        Polk County     16825   7991    1125806416      19834205             434.676           7.658     35.109437       -84.541112                                                                                           
TN      47141   01639783        Putnam County   72321   31882   1038852585      3784351      401.103           1.461     36.140807       -85.496928                                                                                         
TN      47143   01639784        Rhea County     31809   14365   816822960       54463425             315.377          21.028     35.600587       -84.949552                                                                                           
TN      47145   01639785        Roane County    54181   25716   934229744       88755772             360.708          34.269     35.847472       -84.523861                                                                                          
TN      47147   01639786        Robertson County        66283   26086   1233577495      451694       476.287           0.174     36.527530       -86.869377                                                                                       
TN      47149   01639787        Rutherford County       262604  102968  1604145428      12143221             619.364           4.689     35.843369       -86.417213                                                                                  
TN      47151   01639788        Scott County    22228   9910    1378642788      2414259      532.297           0.932     36.437239       -84.498386                                                                                           
TN      47153   01652643        Sequatchie County       14112   6368    688567749       481448       265.858           0.186     35.372335       -85.410344                                                                                        
TN      47155   01639789        Sevier County   89889   55918   1534567408      13514945             592.500           5.218     35.791284       -83.521954                                                                                        
TN      47157   01639790        Shelby County   927644  398274  1976612450      56576401             763.174          21.844     35.183794       -89.895397                                                                                      
TN      47159   01639791        Smith County    19166   8529    814004493       28706391             314.289          11.084     36.255650       -85.942078                                                                                           
TN      47161   01639792        Stewart County  13324   6778    1189659929      87232255             459.330          33.681     36.511756       -87.851548                                                                                        
TN      47163   01639793        Sullivan County 156823  73760   1070605281      42330294             413.363          16.344     36.510212       -82.299397                                                                                     
TN      47165   01639794        Sumner County   160645  65968   1371267673      35658276             529.449          13.768     36.470015       -86.458517                                                                                       
TN      47167   01639795        Tipton County   61081   23199   1187161824      38714600             458.366          14.948     35.500297       -89.763708                                                                                        
TN      47169   01648581        Trousdale County        7870    3368    295758787       6345335      114.193           2.450     36.393030       -86.156691                                                                                         
TN      47171   01648582        Unicoi County   18313   8830    482165202       850686       186.165           0.328     36.100215       -82.418245                                                                                            
TN      47173   01648583        Union County    19109   8958    578990181       61092965             223.549          23.588     36.284140       -83.836088                                                                                           
TN      47175   01648584        Van Buren County        5548    2663    708142475       2893424      273.415           1.117     35.699245       -85.458411                                                                                         
TN      47177   01639796        Warren County   39839   17821   1120635730      3508343      432.680           1.355     35.678282       -85.777363                                                                                         
TN      47179   01639797        Washington County       122979  57254   845539916       8632655      326.465           3.333     36.295665       -82.495037                                                                                     
TN      47181   01639798        Wayne County    17021   7287    1901310603      4023299      734.100           1.553     35.242687       -87.819703                                                                                           
TN      47183   01639799        Weakley County  35021   15495   1503135455      3679548      580.364           1.421     36.303523       -88.720785                                                                                        
TN      47185   01639800        White County    25841   11511   975578971       7128063      376.673           2.752     35.927062       -85.455766                                                                                           
TN      47187   01639801        Williamson County       183182  68498   1508925443      3028823      582.599           1.169     35.894972       -86.896958                                                                                    
TN      47189   01639802        Wilson County   113993  45568   1478433235      32037460             570.826          12.370     36.148476       -86.290210                                                                                       
