USPS    GEOID   ANSICODE        NAME    POP10   HU10    ALAND   AWATER  ALAND_SQMI      AWATER_SQMI     INTPTLAT        INTPTLONG                                                                                                    
OK      40091   01101836        McIntosh County 20252   13350   1601896473      242915467            618.496          93.790     35.369092       -95.671764                                                                                     
OK      40093   01101831        Major County    7527    3671    2473407969      7651296      954.988           2.954     36.313119       -98.542015                                                                                            
OK      40095   01101832        Marshall County 15840   10006   961092926       144663348            371.080          55.855     34.027007       -96.770533                                                                                      
OK      40097   01101833        Mayes County    41259   19239   1697440860      72846625             655.386          28.126     36.303804       -95.235638                                                                                         
OK      40099   01101837        Murray County   13488   6746    1078621351      22368128             416.458           8.636     34.485766       -97.071557                                                                                         
OK      40101   01101838        Muskogee County 70990   30908   2099056912      75962995             810.450          29.329     35.617551       -95.383911                                                                                      
OK      40103   01101839        Noble County    11561   5341    1895599459      27560913             731.895          10.641     36.384901       -97.236335                                                                                          
OK      40105   01101840        Nowata County   10536   4828    1465355090      38869372             565.777          15.008     36.789615       -95.613312                                                                                         
OK      40107   01101841        Okfuskee County 12191   5282    1602081668      26685088             618.567          10.303     35.466804       -96.327762                                                                                       
OK      40109   01101842        Oklahoma County 718633  319828  1835832315      24744702             708.819           9.554     35.554611       -97.409401                                                                                    
OK      40111   01101843        Okmulgee County 40069   17891   1806124291      12914775             697.349           4.986     35.646879       -95.964580                                                                                      
OK      40113   01101844        Osage County    47472   21143   5818040494      149225472           2246.358          57.616     36.624680       -96.408385                                                                                        
OK      40115   01101845        Ottawa County   31848   14060   1219421293      35709014             470.821          13.787     36.835764       -94.802681                                                                                        
OK      40117   01101846        Pawnee County   16577   7745    1470996347      69436312             567.955          26.810     36.313704       -96.696669                                                                                         
OK      40119   01101847        Payne County    77350   33991   1773371786      31779003             684.703          12.270     36.079225       -96.975255                                                                                         
OK      40121   01101848        Pittsburg County        45837   22634   3381130261      187421760           1305.462          72.364     34.925540       -95.748130                                                                                    
OK      40123   01101849        Pontotoc County 37492   16595   1865918266      12405563             720.435           4.790     34.721071       -96.692738                                                                                      
OK      40125   01101850        Pottawatomie County     69442   29139   2040060341      14842424             787.672           5.731     35.211393       -96.957007                                                                                  
OK      40127   01101851        Pushmataha County       11572   6110    3615199153      69987835            1395.836          27.022     34.377896       -95.408085                                                                                     
OK      40129   01101852        Roger Mills County      3647    1905    2955528117      13695217            1141.136           5.288     35.708554       -99.741572                                                                                     
OK      40131   01101853        Rogers County   86905   35160   1749880020      92888844             675.632          35.865     36.378082       -95.601337                                                                                        
OK      40133   01101854        Seminole County 25482   11642   1639041127      19778817             632.837           7.637     35.158366       -96.602857                                                                                      
OK      40135   01101855        Sequoyah County 42391   18656   1743764515      105881132            673.271          40.881     35.502435       -94.750757                                                                                     
OK      40137   01101856        Stephens County 45048   20658   2253922744      54698972             870.244          21.119     34.481361       -97.855607                                                                                      
OK      40139   01101857        Texas County    20640   8208    5286842403      19215744            2041.261           7.419     36.741964      -101.488434                                                                                          
OK      40141   01101858        Tillman County  7992    4077    2256226803      20894357             871.134           8.067     34.371085       -98.931701                                                                                         
OK      40143   01101859        Tulsa County    603403  268426  1476931275      43438532             570.246          16.772     36.120120       -95.941731                                                                                       
OK      40145   01101860        Wagoner County  73085   29694   1454421645      75422409             561.555          29.121     35.963479       -95.514100                                                                                       
OK      40147   01101861        Washington County       50976   23451   1076020808      22829387             415.454           8.814     36.704380       -95.906155                                                                                    
OK      40149   01101862        Washita County  11629   5479    2598189856      14578978            1003.167           5.629     35.290177       -98.991962                                                                                        
OK      40151   01101863        Woods County    8878    4478    3331900551      9091702     1286.454           3.510     36.765141       -98.868967                                                                                            
OK      40153   01101864        Woodward County 20081   8838    3217798327      9693408     1242.399           3.743     36.425619       -99.273661                                                                                        
