USPS    GEOID   ANSICODE        NAME    POP10   HU10    ALAND   AWATER  ALAND_SQMI      AWATER_SQMI     INTPTLAT        INTPTLONG                                                                                                    
WV      54069   01717163        Ohio County     44443   21172   274072974       8297885      105.820           3.204     40.098932       -80.620728                                                                                            
WV      54071   01550042        Pendleton County        7695    5132    1802759588      5437242      696.049           2.099     38.686836       -79.333707                                                                                        
WV      54073   01678557        Pleasants County        7605    3390    336966345       11509296             130.103           4.444     39.368133       -81.161172                                                                                        
WV      54075   01550044        Pocahontas County       8719    8847    2435323587      3978348      940.284           1.536     38.332513       -80.012092                                                                                       
WV      54077   01558642        Preston County  33520   15097   1680396095      6692224      648.805           2.584     39.469030       -79.668865                                                                                        
WV      54079   01550046        Putnam County   55486   23438   895279233       12250003             345.669           4.730     38.510513       -81.906109                                                                                         
WV      54081   01550047        Raleigh County  78859   35931   1567850996      10350469             605.351           3.996     37.762470       -81.264671                                                                                       
WV      54083   01550048        Randolph County 29405   14189   2692760964      687610      1039.681           0.265     38.781087       -79.867783                                                                                        
WV      54085   01689049        Ritchie County  10449   5843    1170650137      4423276      451.991           1.708     39.177112       -81.066317                                                                                         
WV      54087   01550050        Roane County    14926   7351    1252421705      404680       483.563           0.156     38.743033       -81.354502                                                                                            
WV      54089   01557805        Summers County  13927   7680    933586742       18821425             360.460           7.267     37.656003       -80.856315                                                                                         
WV      54091   01689856        Taylor County   16895   7541    447474960       7532811      172.771           2.908     39.329072       -80.045629                                                                                           
WV      54093   01689423        Tucker County   7141    5346    1085004058      5528958      418.922           2.135     39.111175       -79.559968                                                                                           
WV      54095   01678706        Tyler County    9208    5000    663797222       11403019             256.294           4.403     39.465981       -80.879493                                                                                            
WV      54097   01696800        Upshur County   24254   11099   918506909       302706       354.638           0.117     38.902536       -80.231335                                                                                           
WV      54099   01550056        Wayne County    42481   19227   1310486007      15878801             505.981           6.131     38.145531       -82.419698                                                                                         
WV      54101   01550057        Webster County  9154    5428    1433476012      7149523      553.468           2.760     38.492985       -80.430262                                                                                          
WV      54103   01717836        Wetzel County   16583   8173    927378346       8460754      358.063           3.267     39.596574       -80.634394                                                                                           
WV      54105   01678877        Wirt County     5717    3231    602195193       5845667      232.509           2.257     39.020034       -81.382975                                                                                              
WV      54107   01560558        Wood County     86956   40215   948607826       27212735             366.260          10.507     39.211679       -81.515928                                                                                           
WV      54109   01550061        Wyoming County  23796   10958   1293577717      6126687      499.453           2.366     37.603717       -81.548884                                                                                        
