USPS    GEOID   ANSICODE        NAME    POP10   HU10    ALAND   AWATER  ALAND_SQMI      AWATER_SQMI     INTPTLAT        INTPTLONG                                                                                                    
PA      42037   01213665        Columbia County 67295   29498   1251244127      18262890             483.108           7.051     41.045517       -76.404260                                                                                      
PA      42039   01213666        Crawford County 88765   44686   2621839209      65310694            1012.298          25.217     41.686840       -80.107811                                                                                      
PA      42041   01209176        Cumberland County       235406  99988   1412732365      12542956             545.459           4.843     40.164782       -77.263440                                                                                   
PA      42043   01213667        Dauphin County  268100  120406  1359864507      85809611             525.047          33.131     40.412565       -76.792634                                                                                     
PA      42045   01209177        Delaware County 558979  222902  476152313       17508872             183.843           6.760     39.916670       -75.398786                                                                                     
PA      42047   01213668        Elk County      31946   17585   2142848183      12818723             827.358           4.949     41.427334       -78.653938                                                                                           
PA      42049   01209178        Erie County     280566  119138  2069799485      1966000953           799.154         759.077     42.117952       -80.096386                                                                                      
PA      42051   01209179        Fayette County  136606  62773   2046968639      20644016             790.339           7.971     39.914115       -79.644586                                                                                      
PA      42053   01213669        Forest County   7716    8760    1106404231      8576324      427.185           3.311     41.513304       -79.249705                                                                                           
PA      42055   01213670        Franklin County 149618  63219   2000050083      1546381      772.224           0.597     39.926686       -77.724485                                                                                      
PA      42057   01213671        Fulton County   14845   7122    1133252780      1305486      437.551           0.504     39.910750       -78.122617                                                                                          
PA      42059   01214033        Greene County   38686   16460   1491700255      5254540      575.949           2.029     39.848983       -80.225694                                                                                         
PA      42061   01213672        Huntingdon County       45913   22365   2265305450      37883358             874.639          14.627     40.422321       -77.968584                                                                                    
PA      42063   01213673        Indiana County  88880   38236   2141997762      18814066             827.030           7.264     40.651432       -79.087545                                                                                       
PA      42065   01213674        Jefferson County        45200   22434   1689783371      11322601             652.429           4.372     41.130287       -78.999044                                                                                     
PA      42067   01209180        Juniata County  24636   10978   1013592984      5606085      391.350           2.165     40.530673       -77.400438                                                                                        
PA      42069   01213675        Lackawanna County       214437  96832   1189006298      15105278             459.078           5.832     41.440250       -75.609587                                                                                   
PA      42071   01209181        Lancaster County        519445  202952  2444457103      103581050            943.810          39.993     40.041992       -76.250198                                                                                  
PA      42073   01213676        Lawrence County 91108   40975   927669548       11758743             358.175           4.540     40.992735       -80.334446                                                                                       
PA      42075   01214034        Lebanon County  133568  55592   937142582       1723769      361.833           0.666     40.367344       -76.458009                                                                                        
PA      42077   01209182        Lehigh County   349497  142613  893975782       7960045      345.166           3.073     40.614241       -75.590627                                                                                        
PA      42079   01209183        Luzerne County  320918  148748  2305950580      41263613             890.333          15.932     41.172787       -75.976035                                                                                     
PA      42081   01213677        Lycoming County 116111  52500   3182044798      39473357            1228.594          15.241     41.343624       -77.055253                                                                                     
PA      42083   01210235        McKean County   43450   21225   2536109386      13007418             979.197           5.022     41.814590       -78.572463                                                                                        
PA      42085   01213678        Mercer County   116638  51733   1741960803      25978863             672.575          10.030     41.300014       -80.252786                                                                                       
PA      42087   01213679        Mifflin County  46682   21537   1064565502      9544860      411.031           3.685     40.611890       -77.620661                                                                                        
PA      42089   01209184        Monroe County   169842  80359   1575452175      23238961             608.286           8.973     41.056233       -75.329037                                                                                       
PA      42091   01213680        Montgomery County       799874  325735  1251067046      10761519             483.040           4.155     40.209999       -75.370201                                                                                  
PA      42093   01213681        Montour County  18267   7965    337326235       5407929      130.242           2.088     41.029261       -76.665259                                                                                          
PA      42095   01209185        Northampton County      297735  120363  957444154       20006520             369.671           7.725     40.752791       -75.307447                                                                                  
PA      42097   01209186        Northumberland County   94528   45125   1187166553      49616087             458.368          19.157     40.851524       -76.709877                                                                                
PA      42099   01213682        Perry County    45969   20424   1428236088      10598014             551.445           4.092     40.397780       -77.266328                                                                                         
PA      42101   01209187        Philadelphia County     1526006 670171  347321129       22289408             134.101           8.606     40.009376       -75.133346                                                                                
PA      42103   01213683        Pike County     57369   38350   1411441365      56692061             544.961          21.889     41.325949       -75.031514                                                                                          
PA      42105   01213684        Potter County   17457   12932   2800614301      559776      1081.323           0.216     41.748222       -77.894735                                                                                          
PA      42107   01213685        Schuylkill County       148289  69323   2016651953      10828794             778.634           4.181     40.703690       -76.217800                                                                                   
PA      42109   01213686        Snyder County   39702   16027   851343254       7292556      328.705           2.816     40.755348       -77.072954                                                                                          
PA      42111   01209188        Somerset County 77742   38113   2782615877      16984191            1074.374           6.558     39.981297       -79.028486                                                                                      
PA      42113   01213687        Sullivan County 6428    6304    1165338335      6617026      449.940           2.555     41.439790       -76.511525                                                                                         
PA      42115   01213688        Susquehanna County      43356   22968   2132685970      22553103             823.435           8.708     41.819665       -75.800969                                                                                   
PA      42117   01209189        Tioga County    41981   21364   2936496911      8230721     1133.788           3.178     41.766859       -77.257288                                                                                          
PA      42119   01213689        Union County    44947   16997   818389897       4648544      315.982           1.795     40.962179       -77.055475                                                                                           
PA      42121   01213690        Venango County  54984   27464   1746387330      22148536             674.284           8.552     41.401980       -79.754418                                                                                       
PA      42123   01213691        Warren County   41815   23560   2289898600      37368011             884.135          14.428     41.843669       -79.313173                                                                                        
PA      42125   01209190        Washington County       207820  92977   2219591093      10146905             856.989           3.918     40.200005       -80.252132                                                                                   
PA      42127   01213692        Wayne County    52822   31653   1879304853      64776959             725.604          25.011     41.646589       -75.292485                                                                                         
PA      42129   01209191        Westmoreland County     365169  168199  2661353634      22067359            1027.554           8.520     40.311068       -79.466688                                                                                
PA      42131   01209192        Wyoming County  28276   13254   1029063118      20021064             397.324           7.730     41.525137       -76.008780                                                                                       
PA      42133   01209193        York County     434972  178671  2341819225      16941352             904.181           6.541     39.921839       -76.728446                                                                                        
