USPS    GEOID   ANSICODE        NAME    POP10   HU10    ALAND   AWATER  ALAND_SQMI      AWATER_SQMI     INTPTLAT        INTPTLONG                                                                                                    
NC      37083   01008559        Halifax County  54691   25781   1875375057      18371274             724.086           7.093     36.251438       -77.644842                                                                                       
NC      37085   01008560        Harnett County  114678  46731   1541008895      16360689             594.987           6.317     35.368635       -78.871610                                                                                      
NC      37087   01008561        Haywood County  59036   34954   1434055217      2416649      553.692           0.933     35.557097       -82.972807                                                                                        
NC      37089   01008562        Henderson County        106740  54710   966241824       5602486      373.068           2.163     35.336424       -82.479634                                                                                      
NC      37091   01026127        Hertford County 24669   10635   914421664       18891664             353.060           7.294     36.363517       -76.981616                                                                                       
NC      37093   01008563        Hoke County     46952   18211   1012022108      4019951      390.744           1.552     35.017233       -79.241964                                                                                           
NC      37095   01008564        Hyde County     5810    3347    1586884785      2101324125           612.700         811.326     35.408157       -76.153687                                                                                          
NC      37097   01008565        Iredell County  159437  69013   1486221270      59749281             573.833          23.069     35.806356       -80.874545                                                                                      
NC      37099   01008566        Jackson County  40271   25948   1271048658      9815952      490.755           3.790     35.286463       -83.130641                                                                                        
NC      37101   01026327        Johnston County 168878  67682   2049455206      10890982             791.299           4.205     35.513405       -78.367267                                                                                     
NC      37103   01026338        Jones County    10153   4838    1219128858      6493576      470.708           2.507     35.032160       -77.356443                                                                                           
NC      37105   01008567        Lee County      57866   24136   660341698       10576667             254.959           4.084     35.476075       -79.172220                                                                                            
NC      37107   01008568        Lenoir County   59495   27437   1037527054      5768474      400.591           2.227     35.238062       -77.639023                                                                                         
NC      37109   01008569        Lincoln County  78265   33641   771655597       23577093             297.938           9.103     35.487825       -81.225176                                                                                        
NC      37111   01025836        McDowell County 44996   20808   1141169175      13956758             440.608           5.389     35.682232       -82.048029                                                                                      
NC      37113   01025833        Macon County    33922   25245   1335290241      10694329             515.558           4.129     35.152959       -83.421901                                                                                         
NC      37115   01025834        Madison County  20764   10608   1164379747      4836699      449.570           1.867     35.864080       -82.712731                                                                                        
NC      37117   01026328        Martin County   24505   11704   1194547357      754236       461.217           0.291     35.841059       -77.112867                                                                                          
NC      37119   01008570        Mecklenburg County      919628  398510  1356745512      57153194             523.842          22.067     35.246862       -80.833832                                                                                 
NC      37121   01008571        Mitchell County 15579   8713    573487628       1714316      221.425           0.662     36.013102       -82.163554                                                                                         
NC      37123   01008572        Montgomery County       27798   15914   1273651813      25988964             491.760          10.034     35.338071       -79.904196                                                                                    
NC      37125   01008573        Moore County    88247   43940   1807404472      20746101             697.843           8.010     35.310163       -79.480664                                                                                         
NC      37127   01008574        Nash County     95840   42286   1399646368      6118092      540.407           2.362     35.965945       -77.987555                                                                                           
NC      37129   01026329        New Hanover County      202667  101436  496071702       353971012            191.534         136.669     34.177466       -77.871378                                                                                 
NC      37131   01008575        Northampton County      22099   11674   1389757849      36301273             536.589          14.016     36.421774       -77.398352                                                                                   
NC      37133   01026341        Onslow County   177772  68226   1975496912      370806698            762.744         143.169     34.763460       -77.503297                                                                                      
NC      37135   01008576        Orange County   133801  55597   1030705790      8986425      397.958           3.470     36.062499       -79.119355                                                                                        
NC      37137   01023355        Pamlico County  13144   7534    871627408       596248407            336.537         230.213     35.147462       -76.665069                                                                                        
NC      37139   01026330        Pasquotank County       40661   16833   587616860       162021054            226.880          62.557     36.265276       -76.260355                                                                                    
NC      37141   01026129        Pender County   52217   26724   2252758539      163145775            869.795          62.991     34.512580       -77.888029                                                                                       
NC      37143   01025841        Perquimans County       13453   6986    639957337       212061101            247.089          81.877     36.178260       -76.404269                                                                                     
NC      37145   01008577        Person County   39464   18193   1016108548      30450439             392.322          11.757     36.386387       -78.965470                                                                                        
NC      37147   01008578        Pitt County     168148  74990   1688606138      7382149      651.975           2.850     35.591065       -77.372404                                                                                          
NC      37149   01008579        Polk County     20510   11432   615871126       1932284      237.789           0.746     35.278928       -82.167667                                                                                            
NC      37151   01008580        Randolph County 141752  61041   2026710821      17696116             782.517           6.833     35.709915       -79.806215                                                                                     
NC      37153   01008581        Richmond County 46639   20738   1227191624      15790811             473.821           6.097     35.001957       -79.747809                                                                                      
NC      37155   01026130        Robeson County  134168  52751   2458470383      4574244      949.221           1.766     34.639210       -79.100881                                                                                       
NC      37157   01008582        Rockingham County       93643   43696   1464770304      18529683             565.551           7.154     36.380927       -79.782889                                                                                    
NC      37159   01008583        Rowan County    138428  60211   1324451332      31989769             511.374          12.351     35.639218       -80.525344                                                                                        
NC      37161   01008584        Rutherford County       67810   33878   1461144059      4399859      564.151           1.699     35.402747       -81.919583                                                                                     
NC      37163   01026131        Sampson County  63431   27234   2446865522      4805674      944.740           1.855     34.990574       -78.371382                                                                                        
NC      37165   01008585        Scotland County 36157   15193   825803818       3831577      318.845           1.479     34.840023       -79.477337                                                                                        
NC      37167   01025844        Stanly County   60585   27110   1023267267      25262146             395.086           9.754     35.310523       -80.254355                                                                                        
NC      37169   01008586        Stokes County   47401   21924   1162535003      17539406             448.857           6.772     36.404195       -80.239271                                                                                        
NC      37171   01008587        Surry County    73673   33667   1378304182      10715854             532.166           4.137     36.415416       -80.686463                                                                                         
NC      37173   01008588        Swain County    13981   8723    1367504099      32758423             527.996          12.648     35.568849       -83.465614                                                                                          
NC      37175   01008589        Transylvania County     33090   19163   980383414       5140678      378.528           1.985     35.210095       -82.816696                                                                                    
NC      37177   01026332        Tyrrell County  4407    2068    1007595142      531422526            389.035         205.183     35.870420       -76.165345                                                                                        
NC      37179   01008590        Union County    201292  72870   1635630037      20736444             631.520           8.006     34.991501       -80.530131                                                                                        
NC      37181   01008591        Vance County    45422   20082   656606884       42223392             253.517          16.303     36.365481       -78.405434                                                                                          
NC      37183   01008592        Wake County     900993  371836  2163206258      57246693             835.219          22.103     35.789846       -78.650624                                                                                        
NC      37185   01008593        Warren County   20972   11806   1109696231      39641663             428.456          15.306     36.397978       -78.099924                                                                                        
NC      37187   01026331        Washington County       13228   6491    901664508       196093080            348.135          75.712     35.844589       -76.572334                                                                                     
NC      37189   01008594        Watauga County  51079   32137   809515805       2322130      312.556           0.897     36.235371       -81.709919                                                                                         
NC      37191   01026128        Wayne County    122623  52949   1432488557      9752596      553.087           3.765     35.362741       -78.004826                                                                                         
NC      37193   01008595        Wilkes County   69340   33065   1953571382      6843251      754.278           2.642     36.209303       -81.165354                                                                                         
NC      37195   01008596        Wilson County   81234   35511   953567109       14395628             368.174           5.558     35.704125       -77.918982                                                                                         
NC      37197   01008597        Yadkin County   38406   17341   867203563       6932224      334.829           2.677     36.158765       -80.665164                                                                                          
NC      37199   01008598        Yancey County   17818   11032   809623022       1458712      312.597           0.563     35.889504       -82.303980                                                                                          
