USPS    GEOID   ANSICODE        NAME    POP10   HU10    ALAND   AWATER  ALAND_SQMI      AWATER_SQMI     INTPTLAT        INTPTLONG                                                                                                    
MO      29035   00758472        Carter County   6265    3247    1314058615      4298919      507.361           1.660     36.944783       -90.945626                                                                                           
MO      29037   00758473        Cass County     99478   40030   1804797172      14638089             696.836           5.652     38.647159       -94.354242                                                                                          
MO      29039   00758474        Cedar County    13982   7224    1228906021      62602899             474.483          24.171     37.733655       -93.850014                                                                                          
MO      29041   00758475        Chariton County 7831    4167    1945550588      40354830             751.181          15.581     39.517968       -92.961620                                                                                        
MO      29043   00758476        Christian County        77422   31576   1457243827      3012596      562.645           1.163     36.969739       -93.187614                                                                                      
MO      29045   00758477        Clark County    7139    3473    1307146971      18473547             504.692           7.133     40.407275       -91.729472                                                                                           
MO      29047   00758478        Clay County     221939  93918   1028998027      29455718             397.298          11.373     39.315551       -94.421502                                                                                         
MO      29049   00758479        Clinton County  20743   8876    1085089929      11723669             418.956           4.527     39.608723       -94.395803                                                                                        
MO      29051   00758480        Cole County     75990   32324   1019808362      21172451             393.750           8.175     38.506847       -92.271404                                                                                          
MO      29053   00758481        Cooper County   17601   7463    1462735802      11436318             564.765           4.416     38.845386       -92.812323                                                                                         
MO      29055   00758482        Crawford County 24696   11955   1923109129      3203495      742.517           1.237     37.966560       -91.313933                                                                                       
MO      29057   00758483        Dade County     7883    3965    1269124871      42068886             490.012          16.243     37.432350       -93.854878                                                                                            
MO      29059   00758484        Dallas County   16777   7662    1400586526      5388319      540.770           2.080     37.683583       -93.033812                                                                                          
MO      29061   00758485        Daviess County  8433    4199    1458784509      15035690             563.240           5.805     39.962839       -93.970053                                                                                         
MO      29063   00758486        DeKalb County   12892   4329    1091307336      11563121             421.356           4.465     39.894665       -94.407190                                                                                         
MO      29065   00758487        Dent County     15657   7285    1949717319      4445126      752.790           1.716     37.603250       -91.495916                                                                                            
MO      29067   00758488        Douglas County  13684   6519    2107296301      2498266      813.632           0.965     36.946517       -92.515892                                                                                         
MO      29069   00758489        Dunklin County  31953   14419   1401361859      15838797             541.069           6.115     36.153025       -90.062254                                                                                       
MO      29071   00758490        Franklin County 101492  43419   2389732948      20730526             922.681           8.004     38.408313       -91.073410                                                                                     
MO      29073   00758491        Gasconade County        15222   8205    1341103601      17192339             517.803           6.638     38.441183       -91.505780                                                                                      
MO      29075   00758492        Gentry County   6738    3209    1272776760      762384       491.422           0.294     40.209379       -94.404110                                                                                            
MO      29077   00758493        Greene County   275174  125387  1749030414      6670734      675.304           2.576     37.258196       -93.340641                                                                                       
MO      29079   00758494        Grundy County   10261   5023    1127360747      7123002      435.276           2.750     40.112541       -93.565054                                                                                          
MO      29081   00758495        Harrison County 8957    4407    1871276203      10104176             722.504           3.901     40.345620       -93.992582                                                                                        
MO      29083   00758496        Henry County    22272   10886   1805085008      91639657             696.947          35.382     38.386491       -93.792628                                                                                         
MO      29085   00758497        Hickory County  9627    6835    1033641536      32677678             399.091          12.617     37.936700       -93.322834                                                                                         
MO      29087   00758498        Holt County     4912    2806    1198369596      19839057             462.693           7.660     40.095724       -95.219072                                                                                            
MO      29089   00758499        Howard County   10144   4582    1201362829      19893539             463.849           7.681     39.143365       -92.695926                                                                                         
MO      29091   00758500        Howell County   40400   18021   2401562178      2913505      927.248           1.125     36.774369       -91.887368                                                                                         
MO      29093   00758501        Iron County     10630   5329    1425165244      4675092      550.259           1.805     37.625960       -90.699627                                                                                            
MO      29095   00758502        Jackson County  674158  312105  1565549922      30521580             604.462          11.784     39.007233       -94.342507                                                                                     
MO      29097   00758503        Jasper County   117404  50668   1653674930      7229559      638.487           2.791     37.200865       -94.338869                                                                                        
MO      29099   00758504        Jefferson County        218733  87626   1700660922      19828021             656.629           7.656     38.257414       -90.543138                                                                                    
MO      29101   00758505        Johnson County  52595   21528   2147829735      10126753             829.282           3.910     38.745880       -93.805999                                                                                       
MO      29103   00758506        Knox County     4131    2289    1305381639      7301639      504.011           2.819     40.136776       -92.146809                                                                                             
MO      29105   00758507        Laclede County  35571   15778   1980608825      8534395      764.717           3.295     37.659690       -92.594832                                                                                        
MO      29107   00758508        Lafayette County        33381   14718   1627634631      27220864             628.433          10.510     39.068705       -93.802639                                                                                     
MO      29109   00758509        Lawrence County 38634   16649   1584390538      4249575      611.737           1.641     37.106135       -93.833262                                                                                       
MO      29111   00758510        Lewis County    10211   4535    1308052730      14901513             505.042           5.754     40.084559       -91.728803                                                                                          
MO      29113   00758511        Lincoln County  52566   21011   1622772175      36019423             626.556          13.907     39.058568       -90.957771                                                                                       
MO      29115   00758512        Linn County     12761   6429    1594303225      15054103             615.564           5.812     39.864440       -93.108019                                                                                           
MO      29117   00758513        Livingston County       15195   6730    1378726390      16155419             532.329           6.238     39.778587       -93.548201                                                                                     
MO      29119   00758518        McDonald County 23083   9925    1397247203      520250       539.480           0.201     36.630218       -94.343956                                                                                         
MO      29121   00758514        Macon County    15566   7665    2075167141      28864245             801.227          11.145     39.829795       -92.564340                                                                                          
MO      29123   00758515        Madison County  12226   5970    1280463424      8313020      494.390           3.210     37.473235       -90.345453                                                                                         
MO      29125   00758516        Maries County   9176    4611    1364869338      7636526      526.979           2.948     38.162615       -91.923601                                                                                           
MO      29127   00758517        Marion County   28781   12826   1131627516      19114256             436.924           7.380     39.807538       -91.635379                                                                                        
MO      29129   00758519        Mercer County   3785    2135    1175427598      3302258      453.835           1.275     40.421413       -93.567631                                                                                           
MO      29131   00758520        Miller County   24748   12758   1534813196      19159067             592.595           7.397     38.216720       -92.429871                                                                                        
MO      29133   00758521        Mississippi County      14358   5711    1065995440      44494570             411.583          17.179     36.826264       -89.295929                                                                                    
MO      29135   00758522        Moniteau County 15607   6176    1074910753      9960727      415.025           3.846     38.633037       -92.583642                                                                                        
MO      29137   00758523        Monroe County   8840    4798    1677414025      58301278             647.653          22.510     39.498270       -92.006458                                                                                          
MO      29139   00758524        Montgomery County       12236   6130    1388874432      14919654             536.247           5.761     38.935162       -91.465437                                                                                     
MO      29141   00758525        Morgan County   20565   15517   1547855851      42450326             597.631          16.390     38.420807       -92.874835                                                                                        
MO      29143   00758526        New Madrid County       18956   8531    1747828331      56291671             674.840          21.734     36.594261       -89.655948                                                                                     
MO      29145   00758527        Newton County   58114   24313   1618133227      4717540      624.765           1.821     36.908017       -94.334741                                                                                         
MO      29147   00758528        Nodaway County  23370   9524    2271326393      2361606      876.964           0.912     40.360484       -94.883281                                                                                         
MO      29149   00758529        Oregon County   10881   5486    2045561195      4528601      789.796           1.749     36.684867       -91.402902                                                                                          
MO      29151   00758530        Osage County    13878   6533    1565248144      15812863             604.346           6.105     38.464253       -91.859504                                                                                          
MO      29153   00758531        Ozark County    9723    5652    1929467474      26574823             744.972          10.261     36.649643       -92.458580                                                                                           
MO      29155   00758532        Pemiscot County 18296   8161    1275682068      54104401             492.544          20.890     36.209916       -89.785942                                                                                       
MO      29157   00758533        Perry County    18971   8568    1228570257      25398710             474.354           9.806     37.711130       -89.802125                                                                                          
MO      29159   00758534        Pettis County   42201   18249   1766947035      10482137             682.222           4.047     38.727367       -93.285207                                                                                        
MO      29161   00758535        Phelps County   45156   19533   1739911952      6574662      671.784           2.538     37.866326       -91.790349                                                                                         
MO      29163   00758536        Pike County     18516   7875    1736425445      36979764             670.438          14.278     39.344178       -91.171042                                                                                           
MO      29165   00758537        Platte County   89322   39223   1088286859      17131989             420.190           6.615     39.378696       -94.761472                                                                                        
MO      29167   00758538        Polk County     31137   13304   1645996569      17839794             635.523           6.888     37.616761       -93.400817                                                                                          
MO      29169   00758539        Pulaski County  52274   17904   1416979227      11347396             547.099           4.381     37.824835       -92.207022                                                                                       
MO      29171   00758540        Putnam County   4979    2982    1339845120      5942197      517.317           2.294     40.478606       -93.014531                                                                                           
MO      29173   00758541        Ralls County    10167   5183    1216726347      36397428             469.781          14.053     39.553455       -91.524787                                                                                          
MO      29175   00758542        Randolph County 25414   10714   1250145642      13315608             482.684           5.141     39.441601       -92.492724                                                                                      
MO      29177   00758543        Ray County      23494   9984    1473198814      13288734             568.805           5.131     39.308401       -93.995746                                                                                            
MO      29179   00758544        Reynolds County 6696    4033    2093947170      15372837             808.478           5.935     37.360857       -90.969516                                                                                        
MO      29181   00758545        Ripley County   14100   6597    1630492528      5449067      629.537           2.104     36.648902       -90.867060                                                                                          
MO      29183   00758546        St. Charles County      360485  141016  1451520382      83325897             560.435          32.172     38.781102       -90.674915                                                                                 
MO      29185   00758547        St. Clair County        9805    5640    1735247885      83056509             669.983          32.068     38.039069       -93.773076                                                                                       
MO      29186   00765806        Ste. Genevieve County   18145   8637    1292799524      19740673             499.153           7.622     37.890180       -90.181170                                                                                 
MO      29187   00758548        St. Francois County     65359   28458   1170380864      7217225      451.887           2.787     37.810707       -90.473868                                                                                   
MO      29189   00758549        St. Louis County        998954  438032  1315195242      39414600             507.800          15.218     38.640702       -90.445954                                                                                   
MO      29195   00758550        Saline County   23370   10117   1956746210      29558146             755.504          11.412     39.135840       -93.204164                                                                                        
MO      29197   00758551        Schuyler County 4431    2102    795911533       2216869      307.303           0.856     40.469361       -92.519016                                                                                          
MO      29199   00758552        Scotland County 4843    2369    1130971492      6798720      436.671           2.625     40.447685       -92.142824                                                                                         
MO      29201   00758553        Scott County    39191   16987   1087768829      15196632             419.990           5.867     37.047793       -89.568098                                                                                         
MO      29203   00758554        Shannon County  8441    4164    2599881132      464007      1003.820           0.179     37.151980       -91.398364                                                                                           
MO      29205   00758555        Shelby County   6373    3206    1297230497      3764583      500.864           1.454     39.797531       -92.088719                                                                                           
MO      29207   00758556        Stoddard County 29968   13609   2132134868      15019714             823.222           5.799     36.855428       -89.941735                                                                                      
MO      29209   00758557        Stone County    32202   20373   1201840755      121066344            464.033          46.744     36.747857       -93.467782                                                                                        
MO      29211   00758558        Sullivan County 6714    3358    1678263572      9124043      647.981           3.523     40.209587       -93.109783                                                                                         
MO      29213   00758559        Taney County    51675   29255   1638002904      49736703             632.436          19.203     36.649827       -93.042819                                                                                         
MO      29215   00758560        Texas County    26008   11685   3049104495      5071374     1177.266           1.958     37.314257       -91.964478                                                                                          
MO      29217   00758561        Vernon County   21159   9495    2140360166      27016708             826.398          10.431     37.850196       -94.341597                                                                                         
MO      29219   00758562        Warren County   32513   14685   1110071693      23747239             428.601           9.169     38.761902       -91.159306                                                                                        
MO      29221   00758563        Washington County       25195   11017   1968164689      6670629      759.913           2.576     37.942315       -90.897056                                                                                     
MO      29223   00758564        Wayne County    13521   8083    1966257806      38559098             759.176          14.888     37.113825       -90.460868                                                                                          
MO      29225   00758565        Webster County  36202   14417   1534729111      3111540      592.562           1.201     37.280804       -92.876080                                                                                        
MO      29227   00758566        Worth County    2171    1281    690523510       535495       266.613           0.207     40.480482       -94.419129                                                                                              
MO      29229   00758567        Wright County   18815   8700    1765779860      3533329      681.771           1.364     37.267636       -92.480010                                                                                          
MO      29510   00767557        St. Louis city  319294  176002  160343174       10683076              61.909           4.125     38.635699       -90.244582                                                                                      
